tumor_barcode,Cellular Neighborhood,count,total,fraction,Genotype
Tumor_103,Malignant 2 (AT2-like) enriched,4300.0,32423,0.13262190420380593,Kras-H3K36M-Setd2KO
Tumor_103,Malignant 1 enriched,25348.0,32423,0.7817907041297845,Kras-H3K36M-Setd2KO
Tumor_103,Malignant 1/2 co-enriched,1546.0,32423,0.047682200906763714,Kras-H3K36M-Setd2KO
Tumor_103,Large airway,145.0,32423,0.004472133978965549,Kras-H3K36M-Setd2KO
Tumor_103,Plasma/B/T co-enriched,171.0,32423,0.005274033864849027,Kras-H3K36M-Setd2KO
Tumor_103,Lymphatic endothelial enriched,465.0,32423,0.014341671035992968,Kras-H3K36M-Setd2KO
Tumor_103,Malignant 3 enriched,399.0,32423,0.012306079017981062,Kras-H3K36M-Setd2KO
Tumor_103,Lung parenchyma,49.0,32423,0.0015112728618573235,Kras-H3K36M-Setd2KO
Tumor_103,Pleura,0.0,32423,0.0,Kras-H3K36M-Setd2KO
Tumor_107,Malignant 2 (AT2-like) enriched,801.0,954,0.839622641509434,Kras-H3K36M-Setd2KO
Tumor_107,Malignant 1 enriched,0.0,954,0.0,Kras-H3K36M-Setd2KO
Tumor_107,Malignant 1/2 co-enriched,0.0,954,0.0,Kras-H3K36M-Setd2KO
Tumor_107,Large airway,37.0,954,0.03878406708595388,Kras-H3K36M-Setd2KO
Tumor_107,Plasma/B/T co-enriched,63.0,954,0.0660377358490566,Kras-H3K36M-Setd2KO
Tumor_107,Lymphatic endothelial enriched,47.0,954,0.049266247379454925,Kras-H3K36M-Setd2KO
Tumor_107,Malignant 3 enriched,0.0,954,0.0,Kras-H3K36M-Setd2KO
Tumor_107,Lung parenchyma,6.0,954,0.006289308176100629,Kras-H3K36M-Setd2KO
Tumor_107,Pleura,0.0,954,0.0,Kras-H3K36M-Setd2KO
Tumor_102,Malignant 2 (AT2-like) enriched,32.0,8424,0.003798670465337132,Kras-H3K36M-Setd2KO
Tumor_102,Malignant 1 enriched,7789.0,8424,0.9246201329534662,Kras-H3K36M-Setd2KO
Tumor_102,Malignant 1/2 co-enriched,206.0,8424,0.024453941120607788,Kras-H3K36M-Setd2KO
Tumor_102,Large airway,23.0,8424,0.0027302943969610637,Kras-H3K36M-Setd2KO
Tumor_102,Plasma/B/T co-enriched,113.0,8424,0.013414055080721748,Kras-H3K36M-Setd2KO
Tumor_102,Lymphatic endothelial enriched,201.0,8424,0.02386039886039886,Kras-H3K36M-Setd2KO
Tumor_102,Malignant 3 enriched,57.0,8424,0.006766381766381766,Kras-H3K36M-Setd2KO
Tumor_102,Lung parenchyma,3.0,8424,0.00035612535612535614,Kras-H3K36M-Setd2KO
Tumor_102,Pleura,0.0,8424,0.0,Kras-H3K36M-Setd2KO
Tumor_108,Malignant 2 (AT2-like) enriched,2279.0,25954,0.08780920089388919,Kras-H3K36M-Setd2KO
Tumor_108,Malignant 1 enriched,20416.0,25954,0.7866224859366572,Kras-H3K36M-Setd2KO
Tumor_108,Malignant 1/2 co-enriched,2097.0,25954,0.08079679432842722,Kras-H3K36M-Setd2KO
Tumor_108,Large airway,86.0,25954,0.0033135547507127995,Kras-H3K36M-Setd2KO
Tumor_108,Plasma/B/T co-enriched,291.0,25954,0.011212144563458426,Kras-H3K36M-Setd2KO
Tumor_108,Lymphatic endothelial enriched,484.0,25954,0.018648377899360406,Kras-H3K36M-Setd2KO
Tumor_108,Malignant 3 enriched,227.0,25954,0.008746243353625645,Kras-H3K36M-Setd2KO
Tumor_108,Lung parenchyma,74.0,25954,0.002851198273869153,Kras-H3K36M-Setd2KO
Tumor_108,Pleura,0.0,25954,0.0,Kras-H3K36M-Setd2KO
Tumor_106,Malignant 2 (AT2-like) enriched,1279.0,1375,0.9301818181818182,Kras-H3K36M-Setd2KO
Tumor_106,Malignant 1 enriched,0.0,1375,0.0,Kras-H3K36M-Setd2KO
Tumor_106,Malignant 1/2 co-enriched,9.0,1375,0.006545454545454545,Kras-H3K36M-Setd2KO
Tumor_106,Large airway,0.0,1375,0.0,Kras-H3K36M-Setd2KO
Tumor_106,Plasma/B/T co-enriched,16.0,1375,0.011636363636363636,Kras-H3K36M-Setd2KO
Tumor_106,Lymphatic endothelial enriched,20.0,1375,0.014545454545454545,Kras-H3K36M-Setd2KO
Tumor_106,Malignant 3 enriched,0.0,1375,0.0,Kras-H3K36M-Setd2KO
Tumor_106,Lung parenchyma,51.0,1375,0.03709090909090909,Kras-H3K36M-Setd2KO
Tumor_106,Pleura,0.0,1375,0.0,Kras-H3K36M-Setd2KO
Tumor_104,Malignant 2 (AT2-like) enriched,0.0,40,0.0,Kras-H3K36M-Setd2KO
Tumor_104,Malignant 1 enriched,28.0,40,0.7,Kras-H3K36M-Setd2KO
Tumor_104,Malignant 1/2 co-enriched,0.0,40,0.0,Kras-H3K36M-Setd2KO
Tumor_104,Large airway,0.0,40,0.0,Kras-H3K36M-Setd2KO
Tumor_104,Plasma/B/T co-enriched,0.0,40,0.0,Kras-H3K36M-Setd2KO
Tumor_104,Lymphatic endothelial enriched,11.0,40,0.275,Kras-H3K36M-Setd2KO
Tumor_104,Malignant 3 enriched,0.0,40,0.0,Kras-H3K36M-Setd2KO
Tumor_104,Lung parenchyma,1.0,40,0.025,Kras-H3K36M-Setd2KO
Tumor_104,Pleura,0.0,40,0.0,Kras-H3K36M-Setd2KO
Tumor_109,Malignant 2 (AT2-like) enriched,8.0,22661,0.0003530294338290455,Kras-H3K36M-Setd2KO
Tumor_109,Malignant 1 enriched,22203.0,22661,0.9797890649132871,Kras-H3K36M-Setd2KO
Tumor_109,Malignant 1/2 co-enriched,29.0,22661,0.00127973169763029,Kras-H3K36M-Setd2KO
Tumor_109,Large airway,0.0,22661,0.0,Kras-H3K36M-Setd2KO
Tumor_109,Plasma/B/T co-enriched,32.0,22661,0.001412117735316182,Kras-H3K36M-Setd2KO
Tumor_109,Lymphatic endothelial enriched,200.0,22661,0.008825735845726138,Kras-H3K36M-Setd2KO
Tumor_109,Malignant 3 enriched,182.0,22661,0.008031419619610784,Kras-H3K36M-Setd2KO
Tumor_109,Lung parenchyma,7.0,22661,0.0003089007546004148,Kras-H3K36M-Setd2KO
Tumor_109,Pleura,0.0,22661,0.0,Kras-H3K36M-Setd2KO
Tumor_116,Malignant 2 (AT2-like) enriched,8.0,38,0.21052631578947367,Kras-H3K36M-Setd2KO
Tumor_116,Malignant 1 enriched,0.0,38,0.0,Kras-H3K36M-Setd2KO
Tumor_116,Malignant 1/2 co-enriched,0.0,38,0.0,Kras-H3K36M-Setd2KO
Tumor_116,Large airway,5.0,38,0.13157894736842105,Kras-H3K36M-Setd2KO
Tumor_116,Plasma/B/T co-enriched,24.0,38,0.631578947368421,Kras-H3K36M-Setd2KO
Tumor_116,Lymphatic endothelial enriched,1.0,38,0.02631578947368421,Kras-H3K36M-Setd2KO
Tumor_116,Malignant 3 enriched,0.0,38,0.0,Kras-H3K36M-Setd2KO
Tumor_116,Lung parenchyma,0.0,38,0.0,Kras-H3K36M-Setd2KO
Tumor_116,Pleura,0.0,38,0.0,Kras-H3K36M-Setd2KO
Tumor_115,Malignant 2 (AT2-like) enriched,744.0,15095,0.04928784365684001,Kras-H3K36M-Setd2KO
Tumor_115,Malignant 1 enriched,13173.0,15095,0.8726730705531633,Kras-H3K36M-Setd2KO
Tumor_115,Malignant 1/2 co-enriched,812.0,15095,0.05379264657171249,Kras-H3K36M-Setd2KO
Tumor_115,Large airway,14.0,15095,0.0009274594236502153,Kras-H3K36M-Setd2KO
Tumor_115,Plasma/B/T co-enriched,27.0,15095,0.0017886717456111296,Kras-H3K36M-Setd2KO
Tumor_115,Lymphatic endothelial enriched,221.0,15095,0.014640609473335542,Kras-H3K36M-Setd2KO
Tumor_115,Malignant 3 enriched,99.0,15095,0.006558463067240808,Kras-H3K36M-Setd2KO
Tumor_115,Lung parenchyma,5.0,15095,0.0003312355084465055,Kras-H3K36M-Setd2KO
Tumor_115,Pleura,0.0,15095,0.0,Kras-H3K36M-Setd2KO
Tumor_110,Malignant 2 (AT2-like) enriched,12.0,68,0.17647058823529413,Kras-H3K36M-Setd2KO
Tumor_110,Malignant 1 enriched,0.0,68,0.0,Kras-H3K36M-Setd2KO
Tumor_110,Malignant 1/2 co-enriched,0.0,68,0.0,Kras-H3K36M-Setd2KO
Tumor_110,Large airway,0.0,68,0.0,Kras-H3K36M-Setd2KO
Tumor_110,Plasma/B/T co-enriched,3.0,68,0.04411764705882353,Kras-H3K36M-Setd2KO
Tumor_110,Lymphatic endothelial enriched,50.0,68,0.7352941176470589,Kras-H3K36M-Setd2KO
Tumor_110,Malignant 3 enriched,0.0,68,0.0,Kras-H3K36M-Setd2KO
Tumor_110,Lung parenchyma,3.0,68,0.04411764705882353,Kras-H3K36M-Setd2KO
Tumor_110,Pleura,0.0,68,0.0,Kras-H3K36M-Setd2KO
Tumor_119,Malignant 2 (AT2-like) enriched,2109.0,2815,0.7492007104795737,Kras-H3K36M-Setd2KO
Tumor_119,Malignant 1 enriched,37.0,2815,0.013143872113676732,Kras-H3K36M-Setd2KO
Tumor_119,Malignant 1/2 co-enriched,383.0,2815,0.136056838365897,Kras-H3K36M-Setd2KO
Tumor_119,Large airway,0.0,2815,0.0,Kras-H3K36M-Setd2KO
Tumor_119,Plasma/B/T co-enriched,155.0,2815,0.055062166962699825,Kras-H3K36M-Setd2KO
Tumor_119,Lymphatic endothelial enriched,103.0,2815,0.036589698046181174,Kras-H3K36M-Setd2KO
Tumor_119,Malignant 3 enriched,0.0,2815,0.0,Kras-H3K36M-Setd2KO
Tumor_119,Lung parenchyma,27.0,2815,0.009591474245115453,Kras-H3K36M-Setd2KO
Tumor_119,Pleura,1.0,2815,0.00035523978685612787,Kras-H3K36M-Setd2KO
Tumor_120,Malignant 2 (AT2-like) enriched,61.0,196,0.3112244897959184,Kras-H3K36M-Setd2KO
Tumor_120,Malignant 1 enriched,0.0,196,0.0,Kras-H3K36M-Setd2KO
Tumor_120,Malignant 1/2 co-enriched,0.0,196,0.0,Kras-H3K36M-Setd2KO
Tumor_120,Large airway,0.0,196,0.0,Kras-H3K36M-Setd2KO
Tumor_120,Plasma/B/T co-enriched,98.0,196,0.5,Kras-H3K36M-Setd2KO
Tumor_120,Lymphatic endothelial enriched,23.0,196,0.11734693877551021,Kras-H3K36M-Setd2KO
Tumor_120,Malignant 3 enriched,0.0,196,0.0,Kras-H3K36M-Setd2KO
Tumor_120,Lung parenchyma,2.0,196,0.01020408163265306,Kras-H3K36M-Setd2KO
Tumor_120,Pleura,12.0,196,0.061224489795918366,Kras-H3K36M-Setd2KO
Tumor_111,Malignant 2 (AT2-like) enriched,0.0,80,0.0,Kras-H3K36M-Setd2KO
Tumor_111,Malignant 1 enriched,0.0,80,0.0,Kras-H3K36M-Setd2KO
Tumor_111,Malignant 1/2 co-enriched,0.0,80,0.0,Kras-H3K36M-Setd2KO
Tumor_111,Large airway,0.0,80,0.0,Kras-H3K36M-Setd2KO
Tumor_111,Plasma/B/T co-enriched,0.0,80,0.0,Kras-H3K36M-Setd2KO
Tumor_111,Lymphatic endothelial enriched,2.0,80,0.025,Kras-H3K36M-Setd2KO
Tumor_111,Malignant 3 enriched,29.0,80,0.3625,Kras-H3K36M-Setd2KO
Tumor_111,Lung parenchyma,49.0,80,0.6125,Kras-H3K36M-Setd2KO
Tumor_111,Pleura,0.0,80,0.0,Kras-H3K36M-Setd2KO
Tumor_114,Malignant 2 (AT2-like) enriched,71.0,74,0.9594594594594594,Kras-H3K36M-Setd2KO
Tumor_114,Malignant 1 enriched,0.0,74,0.0,Kras-H3K36M-Setd2KO
Tumor_114,Malignant 1/2 co-enriched,0.0,74,0.0,Kras-H3K36M-Setd2KO
Tumor_114,Large airway,2.0,74,0.02702702702702703,Kras-H3K36M-Setd2KO
Tumor_114,Plasma/B/T co-enriched,0.0,74,0.0,Kras-H3K36M-Setd2KO
Tumor_114,Lymphatic endothelial enriched,0.0,74,0.0,Kras-H3K36M-Setd2KO
Tumor_114,Malignant 3 enriched,0.0,74,0.0,Kras-H3K36M-Setd2KO
Tumor_114,Lung parenchyma,1.0,74,0.013513513513513514,Kras-H3K36M-Setd2KO
Tumor_114,Pleura,0.0,74,0.0,Kras-H3K36M-Setd2KO
Tumor_112,Malignant 2 (AT2-like) enriched,41.0,94,0.43617021276595747,Kras-H3K36M-Setd2KO
Tumor_112,Malignant 1 enriched,0.0,94,0.0,Kras-H3K36M-Setd2KO
Tumor_112,Malignant 1/2 co-enriched,0.0,94,0.0,Kras-H3K36M-Setd2KO
Tumor_112,Large airway,2.0,94,0.02127659574468085,Kras-H3K36M-Setd2KO
Tumor_112,Plasma/B/T co-enriched,27.0,94,0.2872340425531915,Kras-H3K36M-Setd2KO
Tumor_112,Lymphatic endothelial enriched,8.0,94,0.0851063829787234,Kras-H3K36M-Setd2KO
Tumor_112,Malignant 3 enriched,0.0,94,0.0,Kras-H3K36M-Setd2KO
Tumor_112,Lung parenchyma,16.0,94,0.1702127659574468,Kras-H3K36M-Setd2KO
Tumor_112,Pleura,0.0,94,0.0,Kras-H3K36M-Setd2KO
Tumor_105,Malignant 2 (AT2-like) enriched,91.0,178,0.5112359550561798,Kras-H3K36M-Setd2KO
Tumor_105,Malignant 1 enriched,0.0,178,0.0,Kras-H3K36M-Setd2KO
Tumor_105,Malignant 1/2 co-enriched,0.0,178,0.0,Kras-H3K36M-Setd2KO
Tumor_105,Large airway,0.0,178,0.0,Kras-H3K36M-Setd2KO
Tumor_105,Plasma/B/T co-enriched,62.0,178,0.34831460674157305,Kras-H3K36M-Setd2KO
Tumor_105,Lymphatic endothelial enriched,6.0,178,0.033707865168539325,Kras-H3K36M-Setd2KO
Tumor_105,Malignant 3 enriched,0.0,178,0.0,Kras-H3K36M-Setd2KO
Tumor_105,Lung parenchyma,19.0,178,0.10674157303370786,Kras-H3K36M-Setd2KO
Tumor_105,Pleura,0.0,178,0.0,Kras-H3K36M-Setd2KO
Tumor_122,Malignant 2 (AT2-like) enriched,9935.0,225002,0.0441551630652172,Kras-H3K36M-Setd2KO
Tumor_122,Malignant 1 enriched,195363.0,225002,0.8682722820241597,Kras-H3K36M-Setd2KO
Tumor_122,Malignant 1/2 co-enriched,9801.0,225002,0.04355961280344175,Kras-H3K36M-Setd2KO
Tumor_122,Large airway,569.0,225002,0.002528866410076355,Kras-H3K36M-Setd2KO
Tumor_122,Plasma/B/T co-enriched,1743.0,225002,0.007746597808019485,Kras-H3K36M-Setd2KO
Tumor_122,Lymphatic endothelial enriched,2517.0,225002,0.011186567230513507,Kras-H3K36M-Setd2KO
Tumor_122,Malignant 3 enriched,4919.0,225002,0.021862027893085396,Kras-H3K36M-Setd2KO
Tumor_122,Lung parenchyma,155.0,225002,0.000688882765486529,Kras-H3K36M-Setd2KO
Tumor_122,Pleura,0.0,225002,0.0,Kras-H3K36M-Setd2KO
Tumor_131,Malignant 2 (AT2-like) enriched,0.0,99,0.0,Kras-H3K36M-Setd2KO
Tumor_131,Malignant 1 enriched,0.0,99,0.0,Kras-H3K36M-Setd2KO
Tumor_131,Malignant 1/2 co-enriched,0.0,99,0.0,Kras-H3K36M-Setd2KO
Tumor_131,Large airway,0.0,99,0.0,Kras-H3K36M-Setd2KO
Tumor_131,Plasma/B/T co-enriched,0.0,99,0.0,Kras-H3K36M-Setd2KO
Tumor_131,Lymphatic endothelial enriched,7.0,99,0.0707070707070707,Kras-H3K36M-Setd2KO
Tumor_131,Malignant 3 enriched,80.0,99,0.8080808080808081,Kras-H3K36M-Setd2KO
Tumor_131,Lung parenchyma,12.0,99,0.12121212121212122,Kras-H3K36M-Setd2KO
Tumor_131,Pleura,0.0,99,0.0,Kras-H3K36M-Setd2KO
Tumor_133,Malignant 2 (AT2-like) enriched,0.0,75,0.0,Kras-H3K36M-Setd2KO
Tumor_133,Malignant 1 enriched,0.0,75,0.0,Kras-H3K36M-Setd2KO
Tumor_133,Malignant 1/2 co-enriched,0.0,75,0.0,Kras-H3K36M-Setd2KO
Tumor_133,Large airway,0.0,75,0.0,Kras-H3K36M-Setd2KO
Tumor_133,Plasma/B/T co-enriched,0.0,75,0.0,Kras-H3K36M-Setd2KO
Tumor_133,Lymphatic endothelial enriched,0.0,75,0.0,Kras-H3K36M-Setd2KO
Tumor_133,Malignant 3 enriched,54.0,75,0.72,Kras-H3K36M-Setd2KO
Tumor_133,Lung parenchyma,21.0,75,0.28,Kras-H3K36M-Setd2KO
Tumor_133,Pleura,0.0,75,0.0,Kras-H3K36M-Setd2KO
Tumor_132,Malignant 2 (AT2-like) enriched,19.0,65,0.2923076923076923,Kras-H3K36M-Setd2KO
Tumor_132,Malignant 1 enriched,0.0,65,0.0,Kras-H3K36M-Setd2KO
Tumor_132,Malignant 1/2 co-enriched,0.0,65,0.0,Kras-H3K36M-Setd2KO
Tumor_132,Large airway,0.0,65,0.0,Kras-H3K36M-Setd2KO
Tumor_132,Plasma/B/T co-enriched,0.0,65,0.0,Kras-H3K36M-Setd2KO
Tumor_132,Lymphatic endothelial enriched,6.0,65,0.09230769230769231,Kras-H3K36M-Setd2KO
Tumor_132,Malignant 3 enriched,0.0,65,0.0,Kras-H3K36M-Setd2KO
Tumor_132,Lung parenchyma,40.0,65,0.6153846153846154,Kras-H3K36M-Setd2KO
Tumor_132,Pleura,0.0,65,0.0,Kras-H3K36M-Setd2KO
Tumor_128,Malignant 2 (AT2-like) enriched,219.0,263,0.8326996197718631,Kras-H3K36M-Setd2KO
Tumor_128,Malignant 1 enriched,0.0,263,0.0,Kras-H3K36M-Setd2KO
Tumor_128,Malignant 1/2 co-enriched,0.0,263,0.0,Kras-H3K36M-Setd2KO
Tumor_128,Large airway,0.0,263,0.0,Kras-H3K36M-Setd2KO
Tumor_128,Plasma/B/T co-enriched,27.0,263,0.10266159695817491,Kras-H3K36M-Setd2KO
Tumor_128,Lymphatic endothelial enriched,13.0,263,0.049429657794676805,Kras-H3K36M-Setd2KO
Tumor_128,Malignant 3 enriched,0.0,263,0.0,Kras-H3K36M-Setd2KO
Tumor_128,Lung parenchyma,4.0,263,0.015209125475285171,Kras-H3K36M-Setd2KO
Tumor_128,Pleura,0.0,263,0.0,Kras-H3K36M-Setd2KO
Tumor_124,Malignant 2 (AT2-like) enriched,2761.0,3191,0.8652460043873393,Kras-H3K36M-Setd2KO
Tumor_124,Malignant 1 enriched,13.0,3191,0.00407395800689439,Kras-H3K36M-Setd2KO
Tumor_124,Malignant 1/2 co-enriched,240.0,3191,0.07521153243497336,Kras-H3K36M-Setd2KO
Tumor_124,Large airway,0.0,3191,0.0,Kras-H3K36M-Setd2KO
Tumor_124,Plasma/B/T co-enriched,97.0,3191,0.030397994359135067,Kras-H3K36M-Setd2KO
Tumor_124,Lymphatic endothelial enriched,47.0,3191,0.01472892510184895,Kras-H3K36M-Setd2KO
Tumor_124,Malignant 3 enriched,0.0,3191,0.0,Kras-H3K36M-Setd2KO
Tumor_124,Lung parenchyma,32.0,3191,0.010028204324663115,Kras-H3K36M-Setd2KO
Tumor_124,Pleura,1.0,3191,0.00031338138514572234,Kras-H3K36M-Setd2KO
Tumor_125,Malignant 2 (AT2-like) enriched,10.0,34,0.29411764705882354,Kras-H3K36M-Setd2KO
Tumor_125,Malignant 1 enriched,0.0,34,0.0,Kras-H3K36M-Setd2KO
Tumor_125,Malignant 1/2 co-enriched,0.0,34,0.0,Kras-H3K36M-Setd2KO
Tumor_125,Large airway,0.0,34,0.0,Kras-H3K36M-Setd2KO
Tumor_125,Plasma/B/T co-enriched,19.0,34,0.5588235294117647,Kras-H3K36M-Setd2KO
Tumor_125,Lymphatic endothelial enriched,4.0,34,0.11764705882352941,Kras-H3K36M-Setd2KO
Tumor_125,Malignant 3 enriched,0.0,34,0.0,Kras-H3K36M-Setd2KO
Tumor_125,Lung parenchyma,1.0,34,0.029411764705882353,Kras-H3K36M-Setd2KO
Tumor_125,Pleura,0.0,34,0.0,Kras-H3K36M-Setd2KO
Tumor_117,Malignant 2 (AT2-like) enriched,4910.0,6411,0.7658711589455623,Kras-H3K36M-Setd2KO
Tumor_117,Malignant 1 enriched,23.0,6411,0.003587583840274528,Kras-H3K36M-Setd2KO
Tumor_117,Malignant 1/2 co-enriched,267.0,6411,0.0416471689284043,Kras-H3K36M-Setd2KO
Tumor_117,Large airway,39.0,6411,0.006083294337856809,Kras-H3K36M-Setd2KO
Tumor_117,Plasma/B/T co-enriched,920.0,6411,0.14350335361098113,Kras-H3K36M-Setd2KO
Tumor_117,Lymphatic endothelial enriched,214.0,6411,0.033380127905163,Kras-H3K36M-Setd2KO
Tumor_117,Malignant 3 enriched,0.0,6411,0.0,Kras-H3K36M-Setd2KO
Tumor_117,Lung parenchyma,38.0,6411,0.005927312431757916,Kras-H3K36M-Setd2KO
Tumor_117,Pleura,0.0,6411,0.0,Kras-H3K36M-Setd2KO
Tumor_126,Malignant 2 (AT2-like) enriched,801.0,1209,0.6625310173697271,Kras-H3K36M-Setd2KO
Tumor_126,Malignant 1 enriched,0.0,1209,0.0,Kras-H3K36M-Setd2KO
Tumor_126,Malignant 1/2 co-enriched,0.0,1209,0.0,Kras-H3K36M-Setd2KO
Tumor_126,Large airway,1.0,1209,0.0008271298593879239,Kras-H3K36M-Setd2KO
Tumor_126,Plasma/B/T co-enriched,277.0,1209,0.22911497105045492,Kras-H3K36M-Setd2KO
Tumor_126,Lymphatic endothelial enriched,121.0,1209,0.1000827129859388,Kras-H3K36M-Setd2KO
Tumor_126,Malignant 3 enriched,0.0,1209,0.0,Kras-H3K36M-Setd2KO
Tumor_126,Lung parenchyma,9.0,1209,0.007444168734491315,Kras-H3K36M-Setd2KO
Tumor_126,Pleura,0.0,1209,0.0,Kras-H3K36M-Setd2KO
Tumor_129,Malignant 2 (AT2-like) enriched,512.0,601,0.8519134775374376,Kras-H3K36M-Setd2KO
Tumor_129,Malignant 1 enriched,0.0,601,0.0,Kras-H3K36M-Setd2KO
Tumor_129,Malignant 1/2 co-enriched,0.0,601,0.0,Kras-H3K36M-Setd2KO
Tumor_129,Large airway,0.0,601,0.0,Kras-H3K36M-Setd2KO
Tumor_129,Plasma/B/T co-enriched,21.0,601,0.03494176372712146,Kras-H3K36M-Setd2KO
Tumor_129,Lymphatic endothelial enriched,56.0,601,0.09317803660565724,Kras-H3K36M-Setd2KO
Tumor_129,Malignant 3 enriched,0.0,601,0.0,Kras-H3K36M-Setd2KO
Tumor_129,Lung parenchyma,12.0,601,0.019966722129783693,Kras-H3K36M-Setd2KO
Tumor_129,Pleura,0.0,601,0.0,Kras-H3K36M-Setd2KO
Tumor_118,Malignant 2 (AT2-like) enriched,1361.0,2043,0.6661771904062653,Kras-H3K36M-Setd2KO
Tumor_118,Malignant 1 enriched,328.0,2043,0.16054821341164954,Kras-H3K36M-Setd2KO
Tumor_118,Malignant 1/2 co-enriched,291.0,2043,0.14243759177679882,Kras-H3K36M-Setd2KO
Tumor_118,Large airway,0.0,2043,0.0,Kras-H3K36M-Setd2KO
Tumor_118,Plasma/B/T co-enriched,19.0,2043,0.00930004894762604,Kras-H3K36M-Setd2KO
Tumor_118,Lymphatic endothelial enriched,19.0,2043,0.00930004894762604,Kras-H3K36M-Setd2KO
Tumor_118,Malignant 3 enriched,0.0,2043,0.0,Kras-H3K36M-Setd2KO
Tumor_118,Lung parenchyma,25.0,2043,0.012236906510034264,Kras-H3K36M-Setd2KO
Tumor_118,Pleura,0.0,2043,0.0,Kras-H3K36M-Setd2KO
Tumor_130,Malignant 2 (AT2-like) enriched,14.0,32,0.4375,Kras-H3K36M-Setd2KO
Tumor_130,Malignant 1 enriched,0.0,32,0.0,Kras-H3K36M-Setd2KO
Tumor_130,Malignant 1/2 co-enriched,0.0,32,0.0,Kras-H3K36M-Setd2KO
Tumor_130,Large airway,0.0,32,0.0,Kras-H3K36M-Setd2KO
